"","lat","lon","time_utc","value","name","variable","threshold","tmz_offset","time_lst"
"214",3.375,35.875,1970-01-01 00:00:00,0.0469414368271828,"imerg","mean","0.1",2,1970-01-01 02:00:00
"215",3.375,36.125,1970-01-01 00:00:00,0.0565611906349659,"imerg","mean","0.1",2,1970-01-01 02:00:00
"216",3.375,36.375,1970-01-01 00:00:00,0.0495702177286148,"imerg","mean","0.1",2,1970-01-01 02:00:00
"217",3.375,36.625,1970-01-01 00:00:00,0.0381934680044651,"imerg","mean","0.1",2,1970-01-01 02:00:00
"218",3.375,36.875,1970-01-01 00:00:00,0.0318534895777702,"imerg","mean","0.1",2,1970-01-01 02:00:00
"219",3.375,37.125,1970-01-01 00:00:00,0.025362579151988,"imerg","mean","0.1",2,1970-01-01 02:00:00
"220",3.375,37.375,1970-01-01 00:00:00,0.0231688339263201,"imerg","mean","0.1",2,1970-01-01 02:00:00
"221",3.375,37.625,1970-01-01 00:00:00,0.0267372447997332,"imerg","mean","0.1",3,1970-01-01 03:00:00
"222",3.375,37.875,1970-01-01 00:00:00,0.0280581209808588,"imerg","mean","0.1",3,1970-01-01 03:00:00
"223",3.375,38.125,1970-01-01 00:00:00,0.0296440683305264,"imerg","mean","0.1",3,1970-01-01 03:00:00
"224",3.375,38.375,1970-01-01 00:00:00,0.0324820652604103,"imerg","mean","0.1",3,1970-01-01 03:00:00
"225",3.375,38.625,1970-01-01 00:00:00,0.0342950597405434,"imerg","mean","0.1",3,1970-01-01 03:00:00
"226",3.375,38.875,1970-01-01 00:00:00,0.0322039909660816,"imerg","mean","0.1",3,1970-01-01 03:00:00
"227",3.375,39.125,1970-01-01 00:00:00,0.0354543142020702,"imerg","mean","0.1",3,1970-01-01 03:00:00
"228",3.375,39.375,1970-01-01 00:00:00,0.0405415892601013,"imerg","mean","0.1",3,1970-01-01 03:00:00
"229",3.375,39.625,1970-01-01 00:00:00,0.0417758151888847,"imerg","mean","0.1",3,1970-01-01 03:00:00
"230",3.375,39.875,1970-01-01 00:00:00,0.0411682836711407,"imerg","mean","0.1",3,1970-01-01 03:00:00
